t,o,h,l,c
1783424400,29606.5,29624.25,29595,29623
1783424700,29621.25,29636.25,29616,29634
1783425000,29634,29638,29601,29617.5
1783425300,29617.25,29645.75,29616.5,29642.5
1783425600,29640.75,29663.75,29639.25,29651
1783425900,29650.75,29698,29644.25,29693.5
1783426200,29692.5,29716,29691.75,29704
1783426500,29702.75,29705.75,29667.5,29676.75
1783426800,29676,29682.75,29658.5,29673
1783427100,29673,29689.5,29671.25,29688
1783427400,29686.5,29696.25,29664,29670
1783427700,29669.25,29695.25,29667.25,29692
1783428000,29692.75,29708,29683,29686.5
1783428300,29685.25,29687.5,29634.75,29644.25
1783428600,29644,29651,29622,29623.75
1783428900,29624.25,29644.5,29623,29642.25
1783429200,29642.25,29645.75,29619,29622.25
1783429500,29621.5,29655.75,29610.5,29639
1783429800,29639,29651,29629,29641.5
1783430100,29641.25,29652.75,29604.5,29621
1783430400,29621,29625.25,29596.75,29608.25
1783430700,29608.25,29608.25,29580,29592.25
1783431000,29593,29685.75,29515.25,29532
1783431300,29532.5,29577.5,29491.25,29544.5
1783431600,29544,29607,29524.75,29595
1783431900,29594,29596.75,29503,29511.25
1783432200,29511,29538.25,29444.5,29454.5
1783432500,29455,29484.25,29420.25,29469
1783432800,29468.75,29505.75,29422.5,29443.25
1783433100,29444,29474,29414,29442.25
1783433400,29443,29443.25,29332,29343
1783433700,29342,29369,29307,29364.25
1783434000,29364.25,29378.25,29290.75,29293
1783434300,29293.5,29313,29259.75,29303.25
1783434600,29303.5,29327.75,29270.75,29282.75
1783434900,29282.25,29286.25,29240.75,29256.75
1783435200,29256,29274.75,29210,29239.75
1783435500,29239.5,29292.5,29232.5,29266.25
1783435800,29266,29315.75,29254.25,29296.5
1783436100,29295.75,29325.75,29284,29302.5
1783436400,29302.25,29325,29271.25,29316.25
1783436700,29315.5,29335.5,29297.5,29327.75
1783437000,29325.75,29358,29318,29318.25
1783437300,29317,29319.5,29275.5,29280.5
1783437600,29279.25,29318.25,29271.75,29280.75
1783437900,29281.25,29322.5,29276,29314
1783438200,29315,29323.75,29289.5,29290.75
1783438500,29291.5,29314.25,29257.75,29257.75
1783438800,29258.25,29330,29248.25,29329
1783439100,29329.25,29376.75,29325.25,29332.25
1783439400,29332.75,29380,29332.75,29368.75
1783439700,29368.75,29389.25,29347,29386.75
1783440000,29388,29432,29377,29420.5
1783440300,29420,29452,29398,29411.25
1783440600,29411.5,29473.75,29411.5,29466.25
1783440900,29467.25,29474.75,29450.5,29467.75
1783441200,29468,29548,29467.25,29506
1783441500,29506.75,29547,29501.5,29532
1783441800,29532.25,29558.25,29512.75,29531.25
1783442100,29530.5,29538.5,29486.25,29514.5
1783442400,29514.25,29528.75,29491.75,29527.75
1783442700,29527.25,29548.25,29521.5,29540
1783443000,29540.5,29557.75,29529,29535
1783443300,29535.75,29547.25,29502.5,29540
1783443600,29539.5,29559.75,29530,29551
1783443900,29551.25,29580.75,29547,29573.5
1783444200,29573,29575,29530.25,29534.5
1783444500,29533.25,29536.75,29510,29525.5
1783444800,29526.5,29573.5,29523.5,29556
1783445100,29554.5,29554.5,29524.25,29533.75
1783445400,29533.5,29561.5,29532.5,29547.25
1783445700,29548,29567,29535.5,29557.5
1783446000,29556.25,29570,29543.5,29561.75
1783446300,29561.25,29565.75,29528.25,29542.75
1783446600,29541.5,29560,29529,29537.75
1783446900,29538.25,29568,29533,29567.25
1783447200,29567.5,29574.25,29538,29550.75
1783447500,29552,29563.75,29531.25,29539.25
1783447800,29540,29561,29536.5,29547.25
1783448100,29547.5,29555.25,29529,29542.75
1783448400,29542.5,29561,29532.5,29550.5
1783448700,29549.5,29555,29509.75,29517
1783449000,29517.5,29531.5,29495.75,29504.75
1783449300,29503.5,29518.5,29489,29505.5
1783449600,29505.25,29506,29452.75,29472.75
1783449900,29472.25,29485,29418.75,29451.25
1783450200,29452,29456.75,29398.75,29419
1783450500,29421,29422.75,29385.25,29391
1783450800,29390.25,29402.75,29353.25,29376
1783451100,29375.75,29410,29333.25,29337.75
1783451400,29338.5,29349,29318.5,29334.75
1783451700,29334.5,29335.75,29271,29307.25
1783452000,29306.5,29324.5,29292.5,29311.75
1783452300,29311.75,29329.5,29280.75,29321.25
1783452600,29320.75,29371.75,29315.75,29369.25
1783452900,29369.5,29369.75,29316.75,29324.25
1783453200,29323.25,29327.5,29303.75,29310
1783453500,29309.75,29341.75,29306.5,29338.75
1783453800,29337.25,29370.25,29318.5,29369
1783454100,29369.75,29400,29361.75,29395.5
1783454400,29395.75,29420.25,29387.75,29419.5
1783454700,29419.75,29437.25,29411,29426.75
1783455000,29426.75,29429.5,29414,29417.25
1783455300,29417.75,29421.5,29393.25,29403
1783455600,29403,29414.5,29402,29413.25
1783455900,29413.75,29423.75,29407.25,29415.75
1783456200,29416,29424.75,29413.75,29418.25
1783456500,29418.5,29424,29414,29419.75
1783456800,29418.75,29423,29415.75,29416.25
1783457100,29416,29420,29412.5,29418.25
1783457400,29418.25,29422,29414.25,29418.5
1783457700,29418.25,29423.25,29416,29419.5
1783461600,29373.75,29374.5,29319.5,29355
1783461900,29355.5,29375.25,29350.5,29364.25
1783462200,29365.25,29375.75,29361,29374.25
1783462500,29376.25,29386.75,29374.5,29378.25
1783462800,29378.5,29388,29371,29377.75
1783463100,29374.5,29374.5,29364.5,29372.75
1783463400,29374,29391.5,29363.75,29388
1783463700,29388.75,29393.75,29385,29393
1783464000,29392.25,29400,29376,29383.25
1783464300,29384.25,29395,29371.75,29390.5
1783464600,29390.75,29391,29386.75,29386.75
1783465200,29391.5,29393.25,29364,29372
1783465500,29371.5,29395,29369.5,29372.75
1783465800,29372.5,29379.75,29356,29376
1783466100,29376.75,29406,29373.75,29404.25
1783466400,29404.75,29405.5,29389.5,29393.25
1783466700,29395,29399.5,29391.25,29396.25
1783467000,29396.25,29407,29381,29384.25
1783467300,29383.25,29383.25,29346,29356.25
1783467600,29355.25,29357.5,29339,29343.75
1783467900,29345.5,29359.75,29325.25,29337.5
1783468200,29338,29344.5,29311.25,29320.5
1783468500,29321.75,29322.75,29292.5,29300.5
1783468800,29300,29337,29266,29337
1783469100,29334.25,29410.5,29332.5,29400.25
1783469400,29400,29426.5,29375.25,29414.5
1783469700,29417.75,29442,29391.25,29415.5
1783470000,29416.75,29466.25,29402,29464.5
1783470300,29464,29477.5,29436.25,29454.5
1783470600,29452.75,29455,29416,29424
1783470900,29425,29480,29407.25,29478.5
1783471200,29477.25,29515.75,29475.75,29515.25
1783471500,29517,29538.5,29512,29524
1783471800,29523.25,29534.75,29518.25,29530
1783472100,29529.5,29547,29524.75,29543.5
1783472400,29543.75,29549.5,29521,29522
1783472700,29522.25,29526.25,29495,29510.5
1783473000,29511.25,29558.75,29511,29550
1783473300,29554.75,29554.75,29519.75,29531.25
1783473600,29531.5,29533,29498.5,29504.25
1783473900,29505,29513,29481.5,29485.25
1783474200,29489,29495.25,29452.25,29467
1783474500,29466.25,29471,29427,29454.75
1783474800,29454.5,29472,29438,29457.75
1783475100,29459.75,29485.25,29458,29470
1783475400,29471.25,29476.5,29432.75,29434.5
1783475700,29436.75,29449,29427.5,29438
1783476000,29437.75,29443.25,29402,29409.75
1783476300,29407.25,29416.75,29389.25,29406.75
1783476600,29407.75,29420.75,29388,29397.5
1783476900,29397.25,29430.25,29391.5,29424.75
1783477200,29425.25,29442.75,29410,29440
1783477500,29439.25,29458.75,29419.25,29421.5
1783477800,29422.25,29427.5,29399.75,29411
1783478100,29411,29420,29400,29418.25
1783478400,29419.25,29456.75,29417.5,29456.25
1783478700,29457,29475,29454,29462.75
1783479000,29461.75,29467,29445.25,29462
1783479300,29463.25,29468.75,29452,29461.25
1783479600,29461.5,29484.75,29461.25,29481.75
1783479900,29481,29486.5,29467.5,29484
1783480200,29483.75,29496,29482.25,29487.5
1783480500,29488.5,29497.5,29476.75,29478.75
1783480800,29480,29506,29475.5,29500.5
1783481100,29500.5,29519.75,29500.5,29517.5
1783481400,29517.25,29532.25,29502.5,29510
1783481700,29509.5,29517.5,29497.75,29504
1783482000,29506,29506,29481.25,29487.5
1783482300,29487.5,29493.25,29474.5,29482.5
1783482600,29483,29488.75,29467.75,29472.75
1783482900,29471.5,29473.75,29466.25,29470.75
1783483500,29465.25,29470,29461,29464
1783483800,29464.5,29464.5,29433.25,29442.75
1783484100,29443.75,29448,29431,29433.5
1783484400,29433.75,29464,29428,29459.5
1783484700,29459,29461.25,29438.75,29442.5
1783485000,29442.75,29446,29403.25,29412
1783485300,29413.25,29419.75,29391.25,29404.25
1783485600,29404.25,29419.75,29394,29413.75
1783485900,29408,29422.5,29395,29397.5
1783486200,29398.75,29405,29384.25,29385
1783486500,29384.5,29417.25,29376.75,29415
1783486800,29417,29435,29399.25,29414.5
1783487100,29415.75,29447.25,29415,29428
1783487400,29429.75,29429.75,29405.5,29407.5
1783487700,29409,29432,29399,29416.25
1783488000,29416,29424.75,29388,29389.75
1783488300,29388.5,29405.5,29378.75,29384.5
1783488600,29384,29385.75,29349.5,29369
1783488900,29368,29380.75,29354,29356
1783489200,29355.25,29377.75,29345.75,29353
1783489500,29351.75,29353,29314.25,29315.75
1783489800,29316.75,29339,29311.75,29337.5
1783490100,29337.75,29363,29337.25,29347.5
1783490400,29346.75,29360.25,29329.5,29353.75
1783490700,29356,29363.5,29338.5,29354.25
1783491000,29354.5,29360.5,29330.25,29345
1783491300,29343.25,29353,29334.25,29339.25
1783491600,29339,29356.5,29321.5,29352.25
1783491900,29352.25,29358.75,29320.25,29324.75
1783492200,29320.25,29332.75,29298.75,29304.5
1783492500,29303.25,29309.5,29294.75,29304
1783492800,29305,29314.25,29285,29289.75
1783493100,29288.25,29317.5,29282.25,29317.5
1783493400,29318.5,29352.5,29318.5,29338.75
1783493700,29336.5,29341,29320.25,29329.25
1783494000,29329.25,29335.25,29294.75,29304.75
1783494300,29305.25,29310.25,29281.75,29296.75
1783494600,29302.25,29323.75,29293.75,29302.5
1783494900,29303,29315,29281,29305.5
1783495200,29303.25,29342.5,29295.75,29340.5
1783495500,29342,29355,29334.5,29353
1783495800,29351,29360.75,29346.25,29359
1783496400,29391.5,29394.75,29363,29394.75
1783496700,29395,29404.25,29386.5,29395
1783497000,29393.25,29394.75,29369,29388.5
1783497300,29386.25,29390.5,29375,29381
1783497600,29383,29384.75,29348.25,29350
1783497900,29351.75,29375,29341.25,29372
1783498200,29371.25,29413,29368,29411.25
1783498500,29409.25,29414.75,29252.5,29262.25
1783498800,29261.75,29290,29119.75,29129.5
1783499100,29125.5,29136,29063.5,29079.75
1783499400,29080,29103.5,29035,29084.75
1783499700,29090.75,29101,28975.5,28980.25
1783500000,28982,29029.5,28957.25,29019.5
1783500300,29021.75,29053.5,29003.5,29035.75
1783500600,29038.25,29094.25,29023,29066.25
1783500900,29067.75,29099,29002,29009.5
1783501200,29010.75,29034,28981,28996
1783501500,28997.5,28997.5,28931,28947.5
1783501800,28946.5,28975.5,28912.75,28914.75
1783502100,28914.75,28955,28909.75,28952.25
1783502400,28951.25,28965,28933.25,28936.5
1783502700,28937.25,28971.25,28923.75,28961.25
1783503000,28959.25,28995,28954.5,28986.25
1783503300,28987.5,29011,28964.25,28982.5
1783503600,28982,28989.75,28954.5,28987.25
1783503900,28988.25,29001.25,28958,28984.25
1783504200,28985.75,29004.5,28970,28982.5
1783504500,28983.75,28988,28947.25,28957.75
1783504800,28960.75,28986.5,28943.5,28949.5
1783505100,28949,28954.5,28927,28949.5
1783505400,28949.25,28958.5,28922.75,28958.25
1783505700,28958.75,28988,28948,28988
1783506000,28987.75,29003.75,28976.75,28988
1783506300,28985.5,29021.75,28985.5,29020.25
1783506600,29018,29049.25,28996,29030.75
1783506900,29033.5,29055,29028,29043.75
1783507200,29042.25,29054,29040,29049.5
1783507500,29047.5,29063,29028.5,29042.25
1783507800,29042,29052.75,29036.5,29043.75
1783508100,29042.25,29056.5,29010.5,29018.75
1783508400,29020.75,29028.5,28986.5,28995.75
1783508700,28995.25,29024.75,28990.75,29000
1783509000,29000.5,29007.5,28977,29003
1783509300,29003.25,29012.75,28987.5,29004.75
1783509600,29005.5,29010,28975.5,28980.75
1783509900,28982.25,29000,28977.5,28987.25
1783510200,28984.75,29016.75,28973,29016
1783510500,29017,29033,29001.5,29003
1783510800,29004.5,29124.75,28993.25,29085.25
1783511100,29084.25,29106,29063.5,29079.5
1783511400,29079.25,29096.75,29053,29091.5
1783511700,29091.75,29114.75,29076.5,29089.25
1783512000,29088,29111.25,29054.25,29107.5
1783512300,29111,29181.25,29110.25,29174.25
1783512600,29174.25,29184.25,29146,29149.5
1783512900,29150.75,29157.75,29136.5,29152.25
1783513200,29151,29153.25,29125.5,29131.5
1783513500,29128,29180,29124.75,29177.25
1783513800,29176.75,29192.25,29148.25,29157.25
1783514100,29158,29174,29145.75,29167
1783514400,29165,29185,29156.75,29184.25
1783514700,29183.5,29193.5,29169.25,29178.5
1783515000,29179.25,29221.5,29177.75,29217.75
1783515300,29217.25,29239.5,29151.75,29155
1783515600,29154.75,29193,29148,29181.25
1783515900,29181.5,29193.25,29157.5,29187.25
1783516200,29187.75,29221.75,29166,29212.5
1783516500,29212,29226,29196.5,29214.75
1783516800,29214.75,29218.25,29170.5,29180.75
1783517100,29181.25,29230,29154,29202.25
1783517400,29202.75,29327.5,29201,29303.5
1783517700,29303.75,29338,29254.5,29320
1783518000,29321.5,29385,29311.5,29347.75
1783518300,29349.5,29399,29301,29304.25
1783518600,29302.75,29374.25,29287.75,29321.75
1783518900,29321.5,29394.75,29291,29367.5
1783519200,29366.25,29389.25,29297.5,29316.25
1783519500,29316.75,29348,29301.5,29321.25
1783519800,29322,29335.5,29245.75,29271.25
1783520100,29271.75,29316,29235.25,29285.75
1783520400,29285.5,29373,29268.25,29313
1783520700,29313.75,29358,29254.25,29292.5
1783521000,29292.75,29335.25,29264,29309.75
1783521300,29311.5,29312,29244,29253.75
1783521600,29253.5,29282.25,29209.25,29252.5
1783521900,29252.25,29257.5,29171.25,29173.25
1783522200,29173,29297.5,29151,29246.5
1783522500,29243.75,29289.5,29193.25,29210.25
1783522800,29212,29224.25,29180.75,29183
1783523100,29183.5,29223.25,29178.75,29193.5
1783523400,29194.25,29210.25,29131,29136.75
1783523700,29138.25,29161.75,29093,29141.75
1783524000,29141.25,29151.5,29056,29062
1783524300,29062,29074.5,29034.5,29057.75
1783524600,29058,29106.75,29034,29105.5
1783524900,29105,29153,29084,29106.75
1783525200,29107.5,29144.75,29102.25,29114
1783525500,29113.75,29131,29080.25,29096.5
1783525800,29095.25,29100.5,29051.25,29078
1783526100,29078.5,29108.75,29061,29096.25
1783526400,29097.25,29143.25,29092.75,29138.25
1783526700,29138.5,29176.25,29125.75,29170
1783527000,29170.25,29222.25,29168.75,29214.5
1783527300,29216,29242.75,29194.5,29241.25
1783527600,29242.5,29298,29240,29257.75
1783527900,29257.5,29303.25,29254.25,29277
1783528200,29275.5,29331.75,29269.5,29276
1783528500,29274.75,29316,29245.5,29295.5
1783528800,29292.5,29350,29273.25,29331
1783529100,29331.5,29351,29309.75,29348.5
1783529400,29348.75,29372.75,29332.5,29356.75
1783529700,29357.25,29377,29346,29373.25
1783530000,29372.25,29375.5,29343.75,29351.25
1783530300,29352.5,29389.75,29346.5,29361.25
1783530600,29362.25,29365,29335.5,29336.25
1783530900,29336.75,29382.75,29334.75,29377.75
1783531200,29378,29421.25,29368.25,29420.25
1783531500,29420.5,29445.25,29413.5,29440.25
1783531800,29441.5,29457.75,29433.5,29437.25
1783532100,29436.75,29449,29421.25,29423
1783532400,29423.75,29427.25,29382.5,29388.5
1783532700,29387.75,29388.75,29346.75,29354.25
1783533000,29354.25,29390,29349.5,29354
1783533300,29354.5,29356,29324.25,29352.5
1783533600,29352.25,29422.75,29330,29403.75
1783533900,29405.25,29414.25,29375.75,29412.5
1783534200,29412.5,29429.25,29391.5,29406
1783534500,29407.25,29418,29383,29411.25
1783534800,29411.25,29411.25,29381.25,29382.75
1783535100,29384.75,29406.75,29369,29372.75
1783535400,29371.75,29380.5,29347.5,29359
1783535700,29359,29412,29355.25,29409
1783536000,29408.25,29417.75,29372.5,29400.75
1783536300,29401.25,29409.25,29380.25,29403.25
1783536600,29403,29424.25,29395,29404.75
1783536900,29405,29408.75,29383,29405.75
1783537200,29405.75,29437.25,29392.25,29401.25
1783537500,29400.75,29413.75,29375.75,29409
1783537800,29409,29411,29388,29395.75
1783538100,29396.25,29402.25,29380,29390.25
1783538400,29391.25,29419,29383.75,29407
1783538700,29407.75,29438.75,29404.5,29425.25
1783539000,29425,29433.25,29388.5,29399
1783539300,29398.25,29427.5,29391.25,29416.25
1783539600,29415.5,29420.25,29395,29418.25
1783539900,29417,29424,29381,29405.25
1783540200,29403.5,29464,29388,29460.5
1783540500,29459.75,29500,29450.5,29457.75
1783540800,29457.75,29468.5,29424.5,29439.25
1783541100,29439,29449.25,29427.5,29437.25
1783541400,29437.75,29437.75,29403.75,29424
1783541700,29424.75,29425,29386.5,29395.5
1783542000,29396,29401.75,29387.25,29397
1783542300,29397.25,29399.75,29389.75,29394.25
1783542600,29394.75,29398.25,29373,29377
1783542900,29375.25,29379.75,29353.25,29378
1783543200,29377.75,29398,29374.25,29386.25
1783543500,29385.25,29394.75,29380,29388.25
1783543800,29389.5,29402.75,29385.5,29392
1783544100,29391,29407.25,29374,29391.25
1783548000,29412,29446,29402.75,29433.75
1783548300,29433.5,29445.5,29404,29419
1783548600,29419.5,29438,29412.75,29434.75
1783548900,29432.5,29449.25,29420.75,29426.25
1783549200,29427.25,29427.25,29410,29423
1783549500,29425.25,29426.5,29404.25,29424.25
1783549800,29424.5,29439.5,29407.5,29431.75
1783550100,29431,29432.75,29411.5,29414.75
1783550400,29414.75,29418.5,29408,29409
1783550700,29409.25,29417.25,29408.25,29412.75
1783551000,29412.5,29424.25,29405.5,29409.5
1783551300,29411.5,29428.75,29406,29425.5
1783551600,29424,29436,29422.25,29432.5
1783551900,29432,29457.5,29427.25,29449
1783552200,29449.75,29455,29440.75,29444.75
1783552500,29444.25,29444.25,29408.75,29408.75
1783552800,29408.5,29419.5,29395,29414.75
1783553100,29413.25,29426,29397.75,29424.75
1783553400,29421,29444.25,29400.75,29437.25
1783553700,29437.25,29487,29430.25,29449.25
1783554000,29449,29486.5,29443.25,29479.75
1783554300,29479.5,29499,29470.75,29485
1783554600,29486.25,29491,29468.25,29482.5
1783554900,29482.5,29503.25,29482.5,29491.25
1783555200,29491,29541.25,29491,29527
1783555500,29525.25,29552,29516.25,29539.75
1783555800,29540.75,29564.5,29530,29562.75
1783556100,29562.5,29567.75,29518.25,29524.25
1783556400,29525,29552.25,29520.75,29539.5
1783556700,29540.75,29566.75,29527,29561.75
1783557000,29563.25,29583,29527.25,29539.75
1783557300,29539,29555,29525,29539.5
1783557600,29536.5,29536.5,29512.5,29519.5
1783557900,29515.75,29562.75,29513,29558
1783558200,29558.75,29562.75,29497.75,29500
1783558500,29502.25,29514.75,29486.25,29503.5
1783558800,29504.5,29523.25,29462.75,29477.25
1783559100,29476.75,29534,29470,29532.25
1783559400,29531.75,29538.25,29512,29513.25
1783559700,29514.5,29542.5,29500.5,29540
1783560000,29540.25,29555.25,29519.25,29527.75
1783560300,29528.25,29536.5,29507,29529
1783560600,29531.75,29541.25,29509,29519.5
1783560900,29517.5,29535,29513.25,29519.25
1783561200,29520.25,29533.75,29506.75,29531
1783561500,29531.5,29537.5,29511,29528
1783561800,29528.25,29531,29475.5,29478
1783562100,29476,29476.5,29444.5,29449
1783562400,29450.5,29466,29426,29456.75
1783562700,29461,29512.25,29455,29505.25
1783563000,29504,29529.5,29501.75,29527.5
1783563300,29525.75,29552.25,29517.25,29550
1783563600,29549.25,29579,29530,29530.25
1783563900,29531.5,29548,29520.5,29533.75
1783564200,29534,29544.25,29510,29510.75
1783564500,29511.25,29515.5,29480,29501.5
1783564800,29501.75,29504.75,29460,29462.5
1783565100,29462.25,29467.75,29438.75,29452
1783565400,29450.5,29455.75,29419,29439
1783565700,29437,29448.75,29422.75,29429.5
1783566000,29430.75,29436.5,29405,29420
1783566300,29418.75,29449.75,29416.75,29440.25
1783566600,29439.75,29443.5,29408,29423.25
1783566900,29424,29425,29396.5,29411.25
1783567200,29413,29442.25,29407,29441
1783567500,29442,29481.5,29441.25,29480
1783567800,29480.75,29501.75,29474.25,29489
1783568100,29489.25,29500,29485.25,29491
1783568400,29493,29514.5,29481.5,29512.25
1783568700,29510.25,29516.75,29497,29510
1783569000,29510.5,29516.5,29503,29510.5
1783569300,29512.5,29518,29502.5,29505.75
1783569900,29506.75,29511,29504.25,29507.5
1783570200,29507,29513,29495,29500.5
1783570500,29499.75,29518.5,29491.5,29492.75
1783570800,29493,29496.5,29474.5,29475
1783571100,29476,29482.25,29462.5,29474.5
1783571400,29475,29530.5,29475,29520.25
1783571700,29516.75,29532,29510,29528
1783572000,29528.25,29539,29519.5,29536.25
1783572300,29536.25,29537.5,29521.5,29525.25
1783572600,29528.75,29549.25,29527.25,29548.75
1783572900,29549.5,29558.5,29543.5,29554
1783573200,29554.75,29563,29527.5,29532.5
1783573500,29534,29536,29508.75,29523.5
1783573800,29525.5,29597,29524.25,29566.75
1783574100,29567.5,29577.75,29529.5,29535.75
1783574400,29536.5,29541.75,29517,29520
1783574700,29521.75,29528.75,29512.5,29515
1783575000,29513.75,29530.25,29474.75,29530.25
1783575300,29530.25,29539.5,29511.75,29523
1783575600,29523.25,29536.75,29512.5,29536.5
1783575900,29537.25,29564.75,29532.5,29564.5
1783576200,29564.5,29584.75,29559.5,29582
1783576500,29580.75,29610,29577,29607.75
1783576800,29606.5,29616.5,29588.75,29591.5
1783577100,29588.5,29608.5,29572.25,29596
1783577400,29598.5,29613.5,29588,29606.25
1783577700,29603.5,29637.25,29602.5,29625.25
1783578000,29624.5,29640.25,29614.5,29636.5
1783578300,29633.25,29644.25,29623,29628.5
1783578600,29628.5,29629.75,29597.75,29606
1783578900,29606.5,29628,29605.5,29624.75
1783579200,29624.75,29637,29623.5,29628.5
1783579500,29627,29630.5,29620,29621.25
1783579800,29621,29632.25,29620,29624.5
1783580100,29622,29622,29601.5,29612
1783580400,29613.25,29640,29604.75,29624.75
1783580700,29624.5,29637,29603.75,29629.25
1783581000,29628.75,29655.75,29621.75,29654.5
1783581300,29655.75,29660,29644.75,29656
1783581600,29655.5,29662,29639.75,29648.5
1783581900,29649.5,29667.75,29647,29651.75
1783582200,29653.25,29660.5,29648.75,29657
1783582500,29657,29670.25,29641.75,29650
1783582800,29650.25,29683.25,29640.5,29681.5
1783583100,29682.5,29695.75,29675.25,29691
1783583400,29691.5,29706.75,29690,29691
1783583700,29690.25,29691.5,29671.25,29686.25
1783584000,29684.75,29722.5,29664,29714.75
1783584300,29715.5,29734.25,29710,29728
1783584600,29730,29730,29702,29705.5
1783584900,29705.75,29735.75,29694,29714
1783585200,29716,29717,29702.5,29710
1783585500,29710.75,29722.25,29695.75,29699.25
1783585800,29697,29705.25,29668.25,29671.25
1783586100,29673,29682,29667,29670.75
1783586400,29671,29680.5,29660,29677.5
1783586700,29676.75,29681.5,29643,29647.75
1783587000,29646.75,29668.5,29645,29665
1783587300,29663.25,29675.75,29648.5,29661.25
1783587600,29663.5,29669,29640.5,29649
1783587900,29650.5,29659.25,29629,29641.25
1783588200,29642.25,29647,29629,29639.5
1783588500,29641.25,29660,29635,29646.5
1783588800,29645,29650.5,29635,29639.75
1783589100,29637.75,29663.25,29633.5,29650
1783589400,29647.75,29661,29638.5,29645.75
1783589700,29646.75,29656,29632.75,29643.75
1783590000,29644.75,29653,29613.75,29621.25
1783590300,29622,29634.25,29618.25,29627
1783590600,29631.5,29646.5,29625,29643.75
1783590900,29646.25,29649,29638.75,29644
1783591200,29645.5,29656.5,29636.25,29645
1783591500,29649.75,29656.25,29633.25,29644
1783591800,29645.75,29655.5,29638,29647.75
1783592100,29650,29668.5,29645.25,29663
1783592400,29663.5,29669,29649.25,29652.25
1783592700,29652.25,29652.5,29632.25,29650.5
1783593000,29649.5,29649.5,29629,29643.5
1783593300,29642.75,29660.75,29638.75,29652.25
1783593600,29646.5,29651,29633,29640.25
1783593900,29641.25,29645,29604.75,29605.5
1783594200,29604.5,29610,29566,29581.75
1783594500,29582.25,29602.75,29564.5,29600.25
1783594800,29601.75,29626,29600.25,29617
1783595100,29618.5,29623.25,29579,29587.5
1783595400,29589.5,29618,29584,29610.5
1783595700,29611.25,29612,29593.75,29600.5
1783596000,29602.75,29636.5,29599.5,29621
1783596300,29622.75,29643.75,29619.75,29641
1783596600,29641,29670.25,29626.75,29667.75
1783596900,29666.25,29673.75,29650,29666
1783597200,29667,29690,29654,29683.25
1783597500,29684.75,29703.75,29674.25,29701.25
1783597800,29701.25,29721.75,29692.25,29703.5
1783598100,29702.5,29710,29690,29696
1783598400,29696.75,29709,29684.5,29700.25
1783598700,29700.75,29725.25,29681,29722.25
1783599000,29720.5,29732.75,29712.5,29715.75
1783599300,29716.25,29724,29704.25,29711.25
1783599600,29711.5,29739,29704.5,29738.5
1783599900,29739,29755,29730,29749.25
1783600200,29748,29776.25,29740,29765.75
1783600500,29767,29784.5,29762.75,29783.75
1783600800,29783.75,29786.5,29745.75,29748.5
1783601100,29748.25,29748.5,29715.25,29734
1783601400,29733.5,29748,29732.25,29744.5
1783601700,29745,29748.25,29728,29736
1783602000,29735.25,29752.25,29733,29744.25
1783602300,29744.25,29746.75,29725.25,29743.75
1783602600,29743.25,29759.5,29728.75,29757.25
1783602900,29757.25,29758.75,29734.25,29739.75
1783603200,29740,29746,29726.75,29744
1783603500,29744.75,29758,29730,29747
1783603800,29746.25,29781.5,29672,29778.75
1783604100,29778.25,29863,29767.25,29852
1783604400,29852.75,29871.25,29811.75,29858.5
1783604700,29859.25,29891.75,29808.5,29844.5
1783605000,29844,29916.75,29817.5,29901.5
1783605300,29901.25,29931.25,29897.5,29909.5
1783605600,29909.75,29922.75,29886,29911.25
1783605900,29911.5,29915.25,29850.5,29850.75
1783606200,29850.25,29854.5,29785.25,29802.75
1783606500,29803.5,29803.5,29674,29692
1783606800,29691.5,29714.25,29614.5,29710.25
1783607100,29710.5,29777.5,29688.75,29763.75
1783607400,29763.25,29772,29694.25,29739.25
1783607700,29739.75,29791.75,29726.25,29784
1783608000,29784.75,29799,29750.5,29759.5
1783608300,29758.5,29811,29755,29799.25
1783608600,29798,29799.75,29723.5,29761.25
1783608900,29761,29821.25,29753.25,29787.75
1783609200,29788.25,29823.75,29779.5,29820.75
1783609500,29821.75,29863.5,29819,29858.25
1783609800,29858.25,29864.25,29833.25,29854.75
1783610100,29853.5,29879,29830,29841.75
1783610400,29843,29881.5,29838.75,29879.25
1783610700,29879.75,29886.25,29863.75,29873.5
1783611000,29874.25,29883,29856.25,29864.25
1783611300,29863.25,29876,29858.75,29874
1783611600,29875.25,29899.75,29871.25,29882
1783611900,29883,29899.75,29880.25,29899
1783612200,29899,29905.25,29887,29892.25
1783612500,29892,29898.75,29878.5,29886.25
1783612800,29886.5,29913.5,29886.5,29904.5
1783613100,29905.25,29924.25,29904,29908.75
1783613400,29909,29914,29896.75,29900.25
1783613700,29900.25,29917,29892.5,29904.25
1783614000,29903.5,29912.5,29892.5,29909.75
1783614300,29909.25,29910.25,29880.75,29890.75
1783614600,29890.5,29912.5,29880.75,29881.5
1783614900,29881.75,29889,29864,29888
1783615200,29889,29916.5,29889,29909
1783615500,29908.5,29913.25,29891.25,29896.5
1783615800,29896.75,29910,29895.75,29904
1783616100,29903.75,29907.5,29885.25,29897.25
1783616400,29897,29923.5,29893.5,29919
1783616700,29918.25,29949,29911.5,29942.25
1783617000,29941.75,29969.5,29941.5,29954.25
1783617300,29954.25,29983,29954,29981.25
